@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
12451,'2024/02/26 17:14:02:207',12,0.644633,0.148545,0.761097,0.756381,0.711268,0.756019,0.688197,0.705703,0.663513,0.634701,0.662709,0.683522,0.645737,0.674523,0.711243,0.696935,0.66026,0.642104,0.673139,0.677312,0.68241,0.634972,0.579236,0.534322,0.44338,0.388622,0.339732,0,0,0,0,0,0,2
12452,'2024/02/26 17:14:02:218',12,0.639034,0.147006,0.763466,0.782718,0.731375,0.758371,0.665819,0.655294,0.666886,0.605528,0.609429,0.658428,0.641155,0.686334,0.687837,0.663134,0.640456,0.635982,0.670173,0.675258,0.670809,0.625319,0.570906,0.524183,0.440939,0.378822,0.343077,0,0,0,0,0,0,2
12453,'2024/02/26 17:14:02:230',12,0.64874,0.145796,0.773004,0.783866,0.726584,0.727692,0.65387,0.635187,0.640342,0.560541,0.581178,0.646904,0.644179,0.676789,0.648085,0.655189,0.663782,0.647331,0.664987,0.660868,0.649693,0.605604,0.555914,0.532093,0.452553,0.383655,0.349423,0,0,0,0,0,0,2
12454,'2024/02/26 17:14:02:241',12,0.661331,0.145161,0.770341,0.803229,0.734051,0.678556,0.702871,0.651261,0.597654,0.594558,0.62772,0.653679,0.633864,0.678269,0.660888,0.689833,0.668387,0.652862,0.670277,0.651743,0.671259,0.617899,0.568853,0.522641,0.446225,0.376058,0.345681,0,0,0,0,0,0,2
12455,'2024/02/26 17:14:02:253',12,0.651208,0.160426,0.772775,0.783445,0.719739,0.730815,0.687321,0.691187,0.647455,0.632086,0.66766,0.666561,0.651353,0.681696,0.716978,0.70646,0.677742,0.648245,0.70857,0.693067,0.713538,0.67515,0.601359,0.551124,0.446115,0.38523,0.33738,0,0,0,0,0,0,2
12456,'2024/02/26 17:14:02:264',12,0.64348,0.162078,0.761747,0.778559,0.722811,0.738371,0.687036,0.66807,0.684617,0.611197,0.622089,0.64672,0.617598,0.68542,0.694916,0.679674,0.659012,0.645424,0.698033,0.694297,0.693573,0.66428,0.598468,0.547553,0.439541,0.387124,0.340327,0,0,0,0,0,0,2
12457,'2024/02/26 17:14:02:276',12,0.650557,0.150647,0.770183,0.776345,0.727945,0.743002,0.667359,0.662659,0.652258,0.598553,0.59216,0.643315,0.64313,0.680549,0.661319,0.652492,0.676568,0.65797,0.678781,0.684395,0.663778,0.632698,0.579268,0.529012,0.43977,0.380846,0.338533,0,0,0,0,0,0,2
12458,'2024/02/26 17:14:02:288',12,0.663795,0.141923,0.772451,0.805464,0.749707,0.701887,0.702265,0.637642,0.615652,0.614724,0.616341,0.633721,0.6354,0.675752,0.655395,0.67065,0.66182,0.653353,0.663282,0.673059,0.661945,0.621176,0.572588,0.519438,0.447473,0.377722,0.342543,0,0,0,0,0,0,2
12459,'2024/02/26 17:14:02:299',12,0.65781,0.167334,0.762884,0.797643,0.751936,0.72835,0.679523,0.65787,0.624631,0.58594,0.623006,0.624044,0.647944,0.678183,0.709708,0.697932,0.657443,0.647696,0.701507,0.691481,0.722243,0.682608,0.609508,0.552358,0.439691,0.387598,0.343129,0,0,0,0,0,0,2
12460,'2024/02/26 17:14:02:311',12,0.640717,0.173326,0.753351,0.789946,0.72358,0.744602,0.684231,0.656451,0.630605,0.607227,0.610683,0.589606,0.614482,0.685634,0.700837,0.688763,0.647786,0.642522,0.690123,0.704645,0.711122,0.683573,0.608987,0.564057,0.443181,0.378663,0.344263,0,0,0,0,0,0,2
12461,'2024/02/26 17:14:02:322',12,0.639289,0.164666,0.755806,0.747583,0.737988,0.742964,0.667786,0.643605,0.630941,0.615275,0.623205,0.645657,0.627759,0.690765,0.674517,0.646858,0.674033,0.657683,0.670611,0.690266,0.679971,0.662656,0.592313,0.545353,0.439354,0.382419,0.340585,0,0,0,0,0,0,2
12462,'2024/02/26 17:14:02:334',12,0.644655,0.151923,0.76156,0.773191,0.747135,0.714206,0.700336,0.624166,0.630914,0.621553,0.628979,0.633309,0.631049,0.680429,0.654226,0.660276,0.66685,0.661261,0.647598,0.684331,0.664049,0.631998,0.573875,0.537695,0.443081,0.380863,0.346791,0,0,0,0,0,0,2
12463,'2024/02/26 17:14:02:346',12,0.654429,0.16121,0.752689,0.747722,0.748581,0.718826,0.68478,0.690174,0.629885,0.595481,0.634606,0.648328,0.655454,0.690607,0.709232,0.69331,0.664876,0.657951,0.658537,0.674978,0.698144,0.658591,0.599449,0.527761,0.439797,0.383228,0.348068,0,0,0,0,0,0,2
12464,'2024/02/26 17:14:02:358',12,0.643659,0.163199,0.752407,0.762809,0.730895,0.754615,0.694066,0.698553,0.649773,0.630424,0.62769,0.654562,0.645786,0.688122,0.713247,0.698504,0.644306,0.653167,0.674727,0.706969,0.709277,0.662584,0.593396,0.555911,0.443199,0.381277,0.346831,0,0,0,0,0,0,2
12465,'2024/02/26 17:14:02:369',12,0.639906,0.161343,0.760919,0.763707,0.725858,0.748441,0.645657,0.632412,0.645415,0.587638,0.603341,0.639478,0.658222,0.700666,0.682745,0.656021,0.664394,0.661103,0.675638,0.688368,0.681376,0.655366,0.585297,0.541869,0.445074,0.379624,0.351754,0,0,0,0,0,0,2
12466,'2024/02/26 17:14:02:381',12,0.652468,0.154216,0.761389,0.77108,0.725612,0.707774,0.701068,0.625228,0.624934,0.599777,0.635179,0.654612,0.645938,0.687475,0.654274,0.673466,0.676952,0.671231,0.669376,0.680884,0.673015,0.628739,0.573475,0.551814,0.454949,0.381254,0.346169,0,0,0,0,0,0,2
12467,'2024/02/26 17:14:02:392',12,0.667181,0.156499,0.756657,0.768217,0.736345,0.699416,0.701582,0.675201,0.611068,0.616226,0.658639,0.665468,0.663948,0.699503,0.711398,0.709316,0.693838,0.667888,0.688147,0.679,0.702907,0.65598,0.598143,0.530432,0.448853,0.385836,0.338757,0,0,0,0,0,0,2
12468,'2024/02/26 17:14:02:404',12,0.65399,0.162701,0.75437,0.758896,0.711995,0.753994,0.701866,0.714418,0.68186,0.642999,0.671183,0.691673,0.66132,0.695525,0.72847,0.713067,0.678073,0.669741,0.718831,0.721213,0.720342,0.676709,0.607165,0.561604,0.447581,0.383695,0.344653,0,0,0,0,0,0,2
12469,'2024/02/26 17:14:02:415',12,0.649734,0.160841,0.752735,0.771234,0.723735,0.741128,0.676353,0.650143,0.678723,0.596515,0.612779,0.65922,0.658623,0.707359,0.696824,0.67933,0.676384,0.672733,0.704744,0.705421,0.69639,0.656808,0.600965,0.541316,0.4474,0.385882,0.345893,0,0,0,0,0,0,2
12470,'2024/02/26 17:14:02:427',12,0.664756,0.151277,0.764916,0.778213,0.736546,0.731367,0.684765,0.64963,0.646011,0.584443,0.618399,0.65619,0.665324,0.690329,0.666558,0.677829,0.693459,0.681061,0.691851,0.697804,0.672686,0.627275,0.579565,0.551683,0.462381,0.3892,0.344836,0,0,0,0,0,0,2
12471,'2024/02/26 17:14:02:439',12,0.684437,0.162004,0.75921,0.786176,0.762075,0.691072,0.705152,0.65205,0.602363,0.610675,0.646489,0.660512,0.670564,0.701058,0.699259,0.71368,0.693133,0.676835,0.712396,0.694897,0.72124,0.672382,0.60752,0.537994,0.452758,0.385021,0.341385,0,0,0,0,0,0,2
12472,'2024/02/26 17:14:02:450',12,0.665217,0.177075,0.748512,0.786913,0.731683,0.743836,0.700162,0.691783,0.649797,0.61037,0.657284,0.656667,0.658951,0.698645,0.73542,0.725208,0.688885,0.677061,0.737908,0.735509,0.749586,0.714133,0.632253,0.581944,0.449118,0.390479,0.340935,0,0,0,0,0,0,2
12473,'2024/02/26 17:14:02:462',12,0.657177,0.172892,0.746439,0.770715,0.73269,0.74018,0.686325,0.653864,0.67577,0.60085,0.640371,0.630825,0.626548,0.714374,0.705599,0.693385,0.686938,0.676999,0.714395,0.721597,0.717274,0.692391,0.623289,0.562086,0.447031,0.386975,0.345083,0,0,0,0,0,0,2
12474,'2024/02/26 17:14:02:473',12,0.657513,0.161845,0.760913,0.773061,0.737539,0.734377,0.681201,0.63789,0.644665,0.623691,0.624593,0.636303,0.655342,0.698002,0.681571,0.671631,0.703965,0.687259,0.697226,0.718245,0.693063,0.66197,0.600898,0.555858,0.447186,0.384585,0.347462,0,0,0,0,0,0,2
12475,'2024/02/26 17:14:02:485',12,0.681079,0.163517,0.761525,0.77771,0.758073,0.689789,0.703335,0.63023,0.632385,0.631864,0.625828,0.627931,0.662795,0.701627,0.691428,0.696157,0.679887,0.682975,0.688015,0.70499,0.707326,0.66661,0.606473,0.535856,0.452414,0.392664,0.344477,0,0,0,0,0,0,2
12476,'2024/02/26 17:14:02:497',12,0.670568,0.180004,0.748373,0.774018,0.733118,0.750777,0.693832,0.697735,0.642249,0.600692,0.627938,0.65876,0.66126,0.701361,0.740305,0.726813,0.674779,0.68201,0.714899,0.730262,0.751598,0.712001,0.635746,0.579074,0.446525,0.394461,0.343776,0,0,0,0,0,0,2
12477,'2024/02/26 17:14:02:509',12,0.660939,0.174963,0.750396,0.775364,0.734388,0.759264,0.683898,0.663692,0.646475,0.612368,0.620888,0.64206,0.645439,0.715629,0.718972,0.701686,0.674753,0.676047,0.698817,0.729355,0.728413,0.700364,0.623621,0.574807,0.44962,0.382742,0.344032,0,0,0,0,0,0,2
12478,'2024/02/26 17:14:02:520',12,0.658409,0.169847,0.760109,0.765936,0.731706,0.741647,0.661432,0.615582,0.638097,0.598236,0.622704,0.656277,0.654149,0.710914,0.689131,0.674038,0.702411,0.690183,0.695262,0.720705,0.708614,0.68129,0.608848,0.569802,0.450834,0.389604,0.346631,0,0,0,0,0,0,2
12479,'2024/02/26 17:14:02:532',12,0.675732,0.15974,0.763507,0.783206,0.745418,0.692429,0.712361,0.643461,0.619946,0.616591,0.63401,0.651268,0.645275,0.708379,0.686546,0.703641,0.695348,0.69634,0.67385,0.709533,0.70007,0.657978,0.603135,0.55326,0.449753,0.388553,0.348076,0,0,0,0,0,0,2
12480,'2024/02/26 17:14:02:543',12,0.675856,0.163397,0.760841,0.76485,0.731955,0.741167,0.694385,0.710894,0.655377,0.637639,0.675983,0.686832,0.676001,0.712612,0.747783,0.73383,0.705439,0.69206,0.705817,0.720611,0.73504,0.691062,0.628693,0.560126,0.450979,0.38624,0.348789,0,0,0,0,0,0,2
12481,'2024/02/26 17:14:02:555',12,0.664298,0.167115,0.75479,0.765912,0.725679,0.758387,0.697606,0.696948,0.688185,0.637188,0.641415,0.676366,0.658881,0.715704,0.733845,0.715818,0.679148,0.686192,0.718097,0.739681,0.734731,0.683091,0.611553,0.573269,0.456849,0.389743,0.351465,0,0,0,0,0,0,2
12482,'2024/02/26 17:14:02:566',12,0.664402,0.165991,0.75975,0.764909,0.728967,0.747951,0.660025,0.64984,0.664371,0.545233,0.58867,0.652707,0.675809,0.720019,0.698526,0.685761,0.703994,0.698455,0.714517,0.722197,0.708447,0.672434,0.605897,0.564849,0.459969,0.389,0.346515,0,0,0,0,0,0,2
12483,'2024/02/26 17:14:02:578',12,0.687609,0.156196,0.762793,0.79204,0.737601,0.705997,0.715275,0.654082,0.623808,0.581752,0.637438,0.667221,0.660203,0.711268,0.68178,0.710761,0.705991,0.704955,0.704553,0.711921,0.704106,0.650373,0.6014,0.565713,0.464831,0.382519,0.349683,0,0,0,0,0,0,2
12484,'2024/02/26 17:14:02:589',12,0.691982,0.169711,0.755648,0.781578,0.743026,0.725473,0.697729,0.689227,0.623824,0.627161,0.671424,0.674402,0.683156,0.718526,0.746874,0.740281,0.720535,0.696929,0.74191,0.728661,0.752493,0.706799,0.635423,0.564125,0.46078,0.385337,0.342184,0,0,0,0,0,0,2
12485,'2024/02/26 17:14:02:601',12,0.673084,0.175583,0.745446,0.777142,0.719,0.75221,0.703003,0.700459,0.686946,0.620593,0.659858,0.67243,0.657156,0.718083,0.743534,0.729508,0.69662,0.696872,0.751029,0.755523,0.753644,0.713598,0.635439,0.585885,0.453742,0.375701,0.34422,0,0,0,0,0,0,2
12486,'2024/02/26 17:14:02:613',12,0.664169,0.169126,0.751035,0.74729,0.73666,0.74745,0.679102,0.657858,0.673176,0.611268,0.622551,0.647996,0.662245,0.727032,0.709818,0.694401,0.713346,0.705994,0.730365,0.737023,0.722113,0.685734,0.625536,0.560333,0.449939,0.386082,0.348931,0,0,0,0,0,0,2
12487,'2024/02/26 17:14:02:625',12,0.686134,0.159168,0.755614,0.772,0.745313,0.726591,0.705741,0.65289,0.639791,0.624397,0.629726,0.638513,0.666551,0.709883,0.686715,0.699375,0.712728,0.706404,0.709379,0.727881,0.699021,0.65438,0.602013,0.564237,0.461467,0.38345,0.343134,0,0,0,0,0,0,2
12488,'2024/02/26 17:14:02:636',12,0.699528,0.178607,0.744448,0.755492,0.754409,0.715736,0.699857,0.67358,0.6311,0.60154,0.631846,0.64099,0.680385,0.718787,0.734991,0.730022,0.704211,0.6989,0.739788,0.729367,0.758825,0.713606,0.638629,0.561328,0.451947,0.377211,0.343489,0,0,0,0,0,0,2
12489,'2024/02/26 17:14:02:648',12,0.676365,0.186545,0.738815,0.76953,0.727693,0.756529,0.704974,0.697048,0.640696,0.597657,0.620848,0.617907,0.65698,0.715872,0.748326,0.737631,0.689074,0.698209,0.74703,0.761251,0.77025,0.73528,0.648076,0.596402,0.452586,0.382199,0.343197,0,0,0,0,0,0,2
12490,'2024/02/26 17:14:02:659',12,0.666266,0.176937,0.749733,0.752617,0.728641,0.748837,0.672458,0.646519,0.654404,0.612254,0.632249,0.63471,0.650427,0.730897,0.715821,0.693217,0.706088,0.703972,0.719034,0.741429,0.731723,0.708894,0.634034,0.569524,0.442965,0.375138,0.345757,0,0,0,0,0,0,2
12491,'2024/02/26 17:14:02:671',12,0.669434,0.1666,0.755346,0.759615,0.73064,0.723767,0.697005,0.63097,0.63396,0.624063,0.635167,0.644163,0.65986,0.711587,0.692208,0.689193,0.715723,0.707225,0.703157,0.736721,0.710849,0.675773,0.608392,0.567889,0.452845,0.380739,0.344682,0,0,0,0,0,0,2
12492,'2024/02/26 17:14:02:682',12,0.690157,0.171418,0.74952,0.752229,0.74598,0.696136,0.705552,0.668793,0.627942,0.618867,0.642507,0.646854,0.671546,0.72019,0.725037,0.71876,0.701603,0.702246,0.691475,0.719925,0.732983,0.692024,0.627346,0.542056,0.443146,0.387408,0.347518,0,0,0,0,0,0,2
12493,'2024/02/26 17:14:02:694',12,0.672325,0.178583,0.744991,0.747837,0.708837,0.753095,0.699558,0.716187,0.666983,0.643242,0.66266,0.687267,0.668017,0.714945,0.753627,0.739128,0.691374,0.701562,0.716196,0.751517,0.761078,0.716011,0.638166,0.58308,0.44652,0.390776,0.342571,0,0,0,0,0,0,2
12494,'2024/02/26 17:14:02:706',12,0.663379,0.173704,0.745548,0.752735,0.720036,0.747312,0.671437,0.658503,0.672633,0.60264,0.604236,0.657102,0.664241,0.728506,0.722052,0.697014,0.688899,0.697499,0.708962,0.738307,0.729873,0.698258,0.620216,0.566799,0.441387,0.388511,0.344886,0,0,0,0,0,0,2
12495,'2024/02/26 17:14:02:717',12,0.664298,0.167337,0.753654,0.75426,0.721612,0.728044,0.676495,0.637863,0.641767,0.552051,0.612423,0.656399,0.668688,0.712717,0.687129,0.688187,0.711842,0.705454,0.706393,0.728782,0.711867,0.673278,0.601993,0.570259,0.445916,0.3871,0.347676,0,0,0,0,0,0,2
12496,'2024/02/26 17:14:02:729',12,0.686266,0.164057,0.750315,0.765317,0.736058,0.678303,0.704658,0.648842,0.596873,0.601193,0.642737,0.657413,0.662624,0.715909,0.707462,0.722762,0.709159,0.704275,0.700027,0.712932,0.720426,0.669333,0.610618,0.54082,0.439529,0.381834,0.347953,0,0,0,0,0,0,2
12497,'2024/02/26 17:14:02:741',12,0.67276,0.170802,0.741886,0.756841,0.708132,0.738429,0.688391,0.702049,0.653957,0.631661,0.672752,0.68409,0.673364,0.712533,0.752334,0.739118,0.710615,0.700612,0.737549,0.743449,0.750473,0.703737,0.627621,0.562269,0.441677,0.375473,0.349706,0,0,0,0,0,0,2
12498,'2024/02/26 17:14:02:752',12,0.658431,0.171487,0.740882,0.745402,0.715488,0.735946,0.678588,0.665036,0.678956,0.598593,0.625258,0.653547,0.648252,0.719888,0.722451,0.705025,0.688345,0.693339,0.72879,0.740007,0.731915,0.684685,0.61051,0.556532,0.438594,0.380785,0.347478,0,0,0,0,0,0,2
12499,'2024/02/26 17:14:02:764',12,0.656738,0.164732,0.744724,0.736103,0.716799,0.723292,0.663131,0.642899,0.64475,0.586455,0.598576,0.637398,0.665595,0.709165,0.686694,0.681199,0.71091,0.702644,0.714478,0.7263,0.700679,0.656109,0.593369,0.552742,0.433352,0.374674,0.338546,0,0,0,0,0,0,2
12500,'2024/02/26 17:14:02:775',12,0.685011,0.164608,0.74592,0.754573,0.732425,0.675246,0.696949,0.630718,0.607786,0.600285,0.621545,0.635033,0.659065,0.705846,0.685817,0.707966,0.697405,0.698924,0.706052,0.710915,0.71096,0.656041,0.597121,0.538373,0.432118,0.374502,0.346225,0,0,0,0,0,0,2
12501,'2024/02/26 17:14:02:787',12,0.674601,0.181663,0.74034,0.742979,0.717058,0.722163,0.676517,0.678301,0.611469,0.573447,0.620605,0.629542,0.664264,0.7048,0.742063,0.730885,0.697742,0.692186,0.740585,0.736976,0.75762,0.714022,0.627793,0.555775,0.426192,0.37636,0.345122,0,0,0,0,0,0,2
12502,'2024/02/26 17:14:02:798',12,0.656839,0.181063,0.736501,0.742337,0.709268,0.73378,0.675678,0.65782,0.644862,0.574315,0.611925,0.597648,0.627595,0.710556,0.720849,0.708808,0.680221,0.685192,0.728235,0.741124,0.73866,0.703894,0.617201,0.557894,0.41982,0.374986,0.346165,0,0,0,0,0,0,2
12503,'2024/02/26 17:14:02:811',12,0.64525,0.172345,0.741477,0.723192,0.705524,0.721808,0.647716,0.621715,0.628315,0.592217,0.611774,0.62805,0.64266,0.709065,0.688579,0.668613,0.705155,0.696785,0.705695,0.727468,0.706163,0.672424,0.599863,0.53754,0.418976,0.377812,0.344489,0,0,0,0,0,0,2
12504,'2024/02/26 17:14:02:821',12,0.667472,0.164429,0.743257,0.7423,0.716994,0.678483,0.690611,0.613434,0.60947,0.607432,0.610184,0.599562,0.639742,0.697883,0.675351,0.68597,0.688429,0.692617,0.677347,0.713102,0.689358,0.646539,0.583843,0.528148,0.417264,0.369424,0.343453,0,0,0,0,0,0,2
12505,'2024/02/26 17:14:02:834',12,0.66829,0.17749,0.741061,0.724014,0.709536,0.710347,0.671593,0.67912,0.622292,0.587574,0.627676,0.644819,0.658715,0.701387,0.731873,0.716432,0.682061,0.686139,0.702157,0.716491,0.740339,0.696595,0.617186,0.536402,0.406505,0.366809,0.346008,0,0,0,0,0,0,2
12506,'2024/02/26 17:14:02:845',12,0.650042,0.180142,0.739457,0.727388,0.692803,0.733526,0.676765,0.676962,0.649293,0.608679,0.607273,0.639896,0.637809,0.700977,0.723448,0.709318,0.660911,0.679692,0.699661,0.735975,0.736853,0.696354,0.605757,0.554692,0.415818,0.369957,0.341137,0,0,0,0,0,0,2
12507,'2024/02/26 17:14:02:857',12,0.642211,0.173691,0.739859,0.724862,0.703497,0.718072,0.632746,0.615453,0.634742,0.542182,0.57786,0.624709,0.64875,0.709415,0.689087,0.66536,0.688781,0.689978,0.689752,0.717858,0.701065,0.673224,0.592245,0.531848,0.411242,0.376,0.345232,0,0,0,0,0,0,2
12508,'2024/02/26 17:14:02:868',12,0.654581,0.162193,0.743118,0.742928,0.700528,0.679808,0.681776,0.620204,0.604551,0.569006,0.608889,0.637795,0.637014,0.693708,0.66661,0.684964,0.689477,0.692023,0.676224,0.708244,0.685965,0.63996,0.57235,0.528748,0.417358,0.369749,0.346978,0,0,0,0,0,0,2
12509,'2024/02/26 17:14:02:880',12,0.666623,0.165923,0.73788,0.735013,0.704135,0.684138,0.672202,0.660381,0.587757,0.596526,0.642128,0.64726,0.65716,0.701537,0.723764,0.71688,0.697751,0.684621,0.687246,0.700908,0.715793,0.669806,0.60072,0.509345,0.410545,0.370777,0.348201,0,0,0,0,0,0,2
12510,'2024/02/26 17:14:02:891',12,0.648032,0.170891,0.735746,0.731906,0.686559,0.72388,0.676182,0.68191,0.657355,0.611179,0.640578,0.65962,0.640213,0.696131,0.729164,0.714323,0.675801,0.683051,0.714198,0.734677,0.730392,0.675082,0.591211,0.540876,0.416538,0.381667,0.343215,0,0,0,0,0,0,2
12511,'2024/02/26 17:14:02:903',12,0.640412,0.168645,0.736205,0.708395,0.698607,0.716706,0.646211,0.626583,0.651036,0.564056,0.576981,0.622274,0.642485,0.709026,0.693728,0.673092,0.684483,0.687508,0.702377,0.715339,0.697321,0.65678,0.583426,0.518503,0.415603,0.382656,0.344081,0,0,0,0,0,0,2
12512,'2024/02/26 17:14:02:914',12,0.655947,0.159741,0.738714,0.732208,0.703268,0.697034,0.671124,0.626816,0.614916,0.572513,0.592517,0.622207,0.645755,0.690974,0.667552,0.677747,0.693661,0.6914,0.688907,0.706965,0.678302,0.625196,0.562613,0.528497,0.417654,0.375921,0.346501,0,0,0,0,0,0,2
12513,'2024/02/26 17:14:02:927',12,0.674616,0.170996,0.73456,0.720614,0.719784,0.675067,0.673594,0.638634,0.590999,0.581217,0.614309,0.622117,0.656151,0.699828,0.709754,0.712539,0.693461,0.685497,0.711004,0.701707,0.721954,0.667712,0.594482,0.505091,0.413764,0.366621,0.350239,0,0,0,0,0,0,2
12514,'2024/02/26 17:14:02:938',12,0.652597,0.178511,0.729289,0.735134,0.692693,0.72562,0.673682,0.672826,0.621341,0.569076,0.616025,0.616858,0.639799,0.695558,0.732899,0.720398,0.681239,0.685744,0.732119,0.738562,0.74115,0.696047,0.602822,0.53873,0.414431,0.368127,0.345151,0,0,0,0,0,0,2
12515,'2024/02/26 17:14:02:950',12,0.640314,0.172051,0.735379,0.714094,0.694286,0.716529,0.645892,0.624432,0.639252,0.579422,0.604147,0.600274,0.618246,0.710027,0.698045,0.679004,0.682519,0.684916,0.708278,0.720407,0.707284,0.667824,0.589557,0.519995,0.404387,0.372225,0.34132,0,0,0,0,0,0,2
12516,'2024/02/26 17:14:02:961',12,0.64192,0.162775,0.737592,0.719587,0.692285,0.693173,0.659441,0.612123,0.609481,0.588447,0.598034,0.608376,0.639628,0.690405,0.671336,0.662602,0.696422,0.689153,0.689238,0.713583,0.677741,0.630596,0.56038,0.521377,0.404556,0.368447,0.342757,0,0,0,0,0,0,2
12517,'2024/02/26 17:14:02:973',12,0.6658,0.171121,0.734584,0.715676,0.710626,0.651998,0.676946,0.625884,0.597064,0.58184,0.595798,0.594294,0.644068,0.695709,0.691633,0.690347,0.673924,0.682502,0.684848,0.69658,0.704215,0.653356,0.581147,0.496142,0.407246,0.372748,0.348176,0,0,0,0,0,0,2
12518,'2024/02/26 17:14:02:984',12,0.647107,0.18102,0.731982,0.710387,0.676578,0.714814,0.663912,0.680194,0.622078,0.594684,0.612049,0.637643,0.640358,0.690358,0.730162,0.714114,0.663725,0.679798,0.705303,0.726554,0.737818,0.692415,0.599804,0.530167,0.40072,0.379636,0.346953,0,0,0,0,0,0,2
12519,'2024/02/26 17:14:02:996',12,0.636286,0.175436,0.729516,0.713492,0.688845,0.716291,0.644166,0.63074,0.635793,0.574247,0.57944,0.609458,0.627149,0.702619,0.699942,0.676826,0.661705,0.674372,0.685259,0.716218,0.706226,0.671372,0.582446,0.515963,0.407438,0.378473,0.34165,0,0,0,0,0,0,2
12520,'2024/02/26 17:14:03:008',12,0.628073,0.16808,0.736437,0.708002,0.685091,0.699485,0.636038,0.602199,0.608175,0.535576,0.5825,0.617724,0.639848,0.690015,0.667288,0.654702,0.68781,0.683265,0.677469,0.7079,0.682307,0.642293,0.560263,0.51335,0.409185,0.372964,0.344741,0,0,0,0,0,0,2
12521,'2024/02/26 17:14:03:019',12,0.647385,0.163083,0.733087,0.725935,0.694031,0.643805,0.672678,0.609602,0.575206,0.565982,0.600862,0.61552,0.628238,0.687666,0.671322,0.684592,0.67309,0.678627,0.649239,0.688179,0.675462,0.626572,0.557942,0.490949,0.402533,0.370195,0.344596,0,0,0,0,0,0,2
12522,'2024/02/26 17:14:03:031',12,0.637236,0.168657,0.729818,0.708435,0.67673,0.698643,0.650748,0.665788,0.610109,0.592753,0.634661,0.647236,0.64223,0.683945,0.722194,0.706962,0.675825,0.672059,0.679046,0.703747,0.71124,0.662212,0.580538,0.501913,0.397139,0.371413,0.34439,0.748433,0.479387,0,0,0,0,2
12523,'2024/02/26 17:14:03:043',12,0.622386,0.170236,0.728241,0.701791,0.678003,0.700268,0.644827,0.636601,0.640689,0.573374,0.589781,0.622249,0.616395,0.686513,0.695623,0.675888,0.647755,0.661833,0.681153,0.707566,0.697025,0.64479,0.556251,0.50488,0.397485,0.366711,0.340748,0,0,0,0,0,0,2
12524,'2024/02/26 17:14:03:054',12,0.61745,0.167569,0.729088,0.687301,0.66791,0.68417,0.621403,0.601095,0.611926,0.532274,0.545735,0.59864,0.631058,0.68129,0.658599,0.645498,0.674171,0.671626,0.673566,0.691305,0.6644,0.621735,0.545198,0.487667,0.389103,0.372018,0.339281,0,0,0,0,0,0,2
12525,'2024/02/26 17:14:03:066',12,0.640405,0.160597,0.730954,0.710746,0.686528,0.63602,0.659218,0.592458,0.572289,0.551191,0.581702,0.605293,0.620575,0.673754,0.648835,0.671922,0.665432,0.670692,0.660351,0.676207,0.661921,0.600297,0.538359,0.476398,0.390293,0.367155,0.33825,0,0,0,0,0,0,2
12526,'2024/02/26 17:14:03:077',12,0.637968,0.172519,0.727338,0.695474,0.682919,0.672898,0.640269,0.638908,0.572395,0.546375,0.597701,0.605928,0.633832,0.675329,0.709269,0.699016,0.672366,0.66254,0.695575,0.691629,0.704869,0.653599,0.569973,0.478759,0.403508,0.369979,0.341559,0,0,0,0,0,0,2
12527,'2024/02/26 17:14:03:089',12,0.620401,0.175675,0.725722,0.695015,0.662424,0.694826,0.643428,0.629532,0.614581,0.53491,0.581686,0.582778,0.597029,0.676897,0.694666,0.681496,0.647437,0.656394,0.695901,0.707512,0.698378,0.647068,0.55429,0.494271,0.402042,0.37232,0.343785,0,0,0,0,0,0,2
